binFilename	cpuStartTime	cpuStopTime	simTimeDuration	simDate
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.288	Jan 14, 2011 07:22:15
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.289	Jan 14, 2011 07:22:20
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.286	Jan 14, 2011 07:22:25
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.295	Jan 14, 2011 07:22:30
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.291	Jan 14, 2011 07:22:35
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.293	Jan 14, 2011 07:22:40
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.290	Jan 14, 2011 07:22:45
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_VPI-trace_NONE-O2.elf	31	461637	0.291	Jan 14, 2011 07:22:50
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.254	Jan 14, 2011 07:25:06
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.251	Jan 14, 2011 07:25:11
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.246	Jan 14, 2011 07:25:16
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.260	Jan 14, 2011 07:25:21
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.255	Jan 14, 2011 07:25:26
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.260	Jan 14, 2011 07:25:31
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.261	Jan 14, 2011 07:25:36
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.251	Jan 14, 2011 07:25:41
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.252	Jan 14, 2011 07:25:45
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.253	Jan 14, 2011 07:25:51
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.248	Jan 14, 2011 07:25:55
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.245	Jan 14, 2011 07:26:00
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.245	Jan 14, 2011 07:26:05
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.241	Jan 14, 2011 07:26:10
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.241	Jan 14, 2011 07:26:15
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.251	Jan 14, 2011 07:26:20
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.242	Jan 14, 2011 07:26:25
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.244	Jan 14, 2011 07:26:30
